Transcript stable ID	RefSeq mRNA ID
ENSMUST00000187393	
ENSMUST00000164307	NM_134174
ENSMUST00000237803	
ENSMUST00000220595	
ENSMUST00000236136	
ENSMUST00000222824	
ENSMUST00000112932	
ENSMUST00000221956	
ENSMUST00000237966	
ENSMUST00000129877	
ENSMUST00000087144	NM_182714
ENSMUST00000089287	NM_001301858
ENSMUST00000089287	NM_011666
ENSMUST00000089287	NM_001301859
ENSMUST00000058844	NM_177882
ENSMUST00000217870	
ENSMUST00000053098	NM_146253
ENSMUST00000204917	
ENSMUST00000129727	
ENSMUST00000204391	
ENSMUST00000145947	
ENSMUST00000053498	NM_001359851
ENSMUST00000053498	NM_080561
ENSMUST00000203215	
ENSMUST00000143979	
ENSMUST00000140269	
ENSMUST00000204984	
ENSMUST00000026879	NM_010267
ENSMUST00000135188	
ENSMUST00000231364	
ENSMUST00000228285	
ENSMUST00000118455	
ENSMUST00000100167	NM_008576
ENSMUST00000023873	NM_001313907
ENSMUST00000023873	NM_013768
ENSMUST00000023873	NM_001313906
ENSMUST00000224818	
ENSMUST00000227847	
ENSMUST00000232489	
ENSMUST00000139964	
ENSMUST00000230780	
ENSMUST00000150457	
ENSMUST00000055032	NM_011419
ENSMUST00000226689	
ENSMUST00000164332	
ENSMUST00000200607	NM_207110
ENSMUST00000189736	
ENSMUST00000154748	
ENSMUST00000199951	
ENSMUST00000227131	
ENSMUST00000071848	NM_174993
ENSMUST00000189465	
ENSMUST00000134776	
ENSMUST00000034787	NM_001081216
ENSMUST00000192574	
ENSMUST00000227631	
ENSMUST00000103221	NM_020009
ENSMUST00000144676	
ENSMUST00000199400	
ENSMUST00000227188	
ENSMUST00000069731	NM_001166619
ENSMUST00000130186	
ENSMUST00000144074	
ENSMUST00000121636	
ENSMUST00000079669	NM_134175
ENSMUST00000188910	
ENSMUST00000156089	
ENSMUST00000057580	
ENSMUST00000099714	NM_001347175
ENSMUST00000025523	NM_001037859
ENSMUST00000134960	
ENSMUST00000176252	NM_001166710
ENSMUST00000114647	NM_001166620
ENSMUST00000129715	
ENSMUST00000190774	
ENSMUST00000071782	NM_016789
ENSMUST00000189209	
ENSMUST00000235447	
ENSMUST00000146032	
ENSMUST00000132227	
ENSMUST00000197296	
ENSMUST00000178590	NM_001164263
ENSMUST00000237706	
ENSMUST00000200430	
ENSMUST00000143687	
ENSMUST00000106058	NM_017381
ENSMUST00000227706	
ENSMUST00000111333	NM_001033451
ENSMUST00000199044	
ENSMUST00000228690	
ENSMUST00000132023	
ENSMUST00000155045	
ENSMUST00000147214	
ENSMUST00000217838	NM_001282992
ENSMUST00000237485	
ENSMUST00000118316	NM_201369
ENSMUST00000198190	
ENSMUST00000202651	NM_001289826
ENSMUST00000186696	
ENSMUST00000078186	NM_134187
ENSMUST00000231609	
ENSMUST00000039666	NM_172641
ENSMUST00000197217	
ENSMUST00000145582	
ENSMUST00000056108	NM_177268
ENSMUST00000232341	
ENSMUST00000178843	NM_001243262
ENSMUST00000219011	
ENSMUST00000081541	NM_001356289
ENSMUST00000081541	NM_145368
ENSMUST00000198179	
ENSMUST00000201384	
ENSMUST00000127702	
ENSMUST00000133552	
ENSMUST00000228714	
ENSMUST00000200002	
ENSMUST00000225909	
ENSMUST00000075159	NM_007715
ENSMUST00000023532	NM_172824
ENSMUST00000107698	
ENSMUST00000138367	
ENSMUST00000200421	
ENSMUST00000152769	
ENSMUST00000115268	
ENSMUST00000030840	NM_001039554
ENSMUST00000132801	
ENSMUST00000156180	
ENSMUST00000199336	
ENSMUST00000125123	
ENSMUST00000227399	
ENSMUST00000106318	NM_028677
ENSMUST00000134986	
ENSMUST00000202122	NM_001305222
ENSMUST00000145822	
ENSMUST00000139564	
ENSMUST00000001179	NM_008787
ENSMUST00000171186	NM_134185
ENSMUST00000144378	
ENSMUST00000224840	
ENSMUST00000098594	NM_009944
ENSMUST00000108285	NM_026558
ENSMUST00000141857	
ENSMUST00000225391	
ENSMUST00000219243	
ENSMUST00000184802	NM_001355381
ENSMUST00000225008	
ENSMUST00000212089	
ENSMUST00000201390	
ENSMUST00000208441	
ENSMUST00000214994	
ENSMUST00000214790	
ENSMUST00000113136	NM_001163016
ENSMUST00000113136	NM_001163017
ENSMUST00000155199	
ENSMUST00000034912	NM_001357743
ENSMUST00000034912	NM_011245
ENSMUST00000106321	NM_001110129
ENSMUST00000212717	
ENSMUST00000202857	
ENSMUST00000223748	
ENSMUST00000219403	
ENSMUST00000198915	
ENSMUST00000188974	
ENSMUST00000216341	
ENSMUST00000186726	
ENSMUST00000218747	
ENSMUST00000210035	
ENSMUST00000150797	
ENSMUST00000200957	
ENSMUST00000189626	
ENSMUST00000219701	
ENSMUST00000190073	
ENSMUST00000056458	
ENSMUST00000132798	
ENSMUST00000121256	
ENSMUST00000168659	NM_146456
ENSMUST00000185542	
ENSMUST00000133808	NM_001256522
ENSMUST00000133808	NM_001256521
ENSMUST00000201052	
ENSMUST00000106319	
ENSMUST00000214002	
ENSMUST00000235907	
ENSMUST00000063091	NM_008054
ENSMUST00000165015	NM_001164220
ENSMUST00000216978	
ENSMUST00000087052	NM_001310743
ENSMUST00000187296	
ENSMUST00000163836	
ENSMUST00000085745	NM_172470
ENSMUST00000210713	
ENSMUST00000174626	
ENSMUST00000147077	
ENSMUST00000215912	
ENSMUST00000201768	
ENSMUST00000189955	
ENSMUST00000106057	NM_001355386
ENSMUST00000030091	NM_021498
ENSMUST00000102956	
ENSMUST00000215668	
ENSMUST00000039562	NM_023233
ENSMUST00000055129	NM_207154
ENSMUST00000141953	
ENSMUST00000172728	
ENSMUST00000059462	NM_001355675
ENSMUST00000059462	NM_025783
ENSMUST00000187370	
ENSMUST00000142034	
ENSMUST00000065976	
ENSMUST00000123508	
ENSMUST00000154416	
ENSMUST00000210331	
ENSMUST00000121619	NM_146530
ENSMUST00000182727	
ENSMUST00000152882	
ENSMUST00000128100	
ENSMUST00000223482	
ENSMUST00000151536	
ENSMUST00000126012	
ENSMUST00000235362	
ENSMUST00000099967	NM_001122893
ENSMUST00000112331	
ENSMUST00000222775	
ENSMUST00000196900	
ENSMUST00000137392	
ENSMUST00000172051	
ENSMUST00000238174	
ENSMUST00000127774	
ENSMUST00000168736	
ENSMUST00000129930	
ENSMUST00000130034	
ENSMUST00000145738	
ENSMUST00000106063	
ENSMUST00000126808	
ENSMUST00000204535	
ENSMUST00000119677	
ENSMUST00000009695	NM_027529
ENSMUST00000148658	
ENSMUST00000152219	
ENSMUST00000186144	
ENSMUST00000174335	NM_001294171
ENSMUST00000214523	
ENSMUST00000005262	NM_029247
ENSMUST00000224491	
ENSMUST00000121069	
ENSMUST00000138251	
ENSMUST00000177837	
ENSMUST00000126486	NM_001122892
ENSMUST00000090359	
ENSMUST00000065364	NM_001361405
ENSMUST00000150213	
ENSMUST00000173881	
ENSMUST00000093976	NM_173451
ENSMUST00000117980	
ENSMUST00000119132	
ENSMUST00000217604	
ENSMUST00000217318	
ENSMUST00000214192	
ENSMUST00000112330	
ENSMUST00000096348	
ENSMUST00000173804	NM_001359371
ENSMUST00000173804	NM_001163015
ENSMUST00000228270	
ENSMUST00000112631	
ENSMUST00000210781	
ENSMUST00000125024	
ENSMUST00000190520	
ENSMUST00000215217	
ENSMUST00000132917	
ENSMUST00000069520	NM_009305
ENSMUST00000029831	
ENSMUST00000188132	
ENSMUST00000176073	NM_053231
ENSMUST00000157009	
ENSMUST00000204199	
ENSMUST00000199285	
ENSMUST00000156067	
ENSMUST00000074161	NM_146674
ENSMUST00000198469	
ENSMUST00000190848	
ENSMUST00000185337	
ENSMUST00000209251	
ENSMUST00000197129	
ENSMUST00000135242	
ENSMUST00000095874	
ENSMUST00000159126	
ENSMUST00000094821	NM_001081418
ENSMUST00000142169	
ENSMUST00000103439	
ENSMUST00000226968	
ENSMUST00000190543	
ENSMUST00000198482	
ENSMUST00000203527	
ENSMUST00000146287	
ENSMUST00000113428	
ENSMUST00000228835	
ENSMUST00000139075	NM_001310445
ENSMUST00000177576	
ENSMUST00000185144	
ENSMUST00000150320	
ENSMUST00000063220	
ENSMUST00000160329	
ENSMUST00000217333	
ENSMUST00000149795	
ENSMUST00000097772	NM_001025602
ENSMUST00000197593	
ENSMUST00000214857	
ENSMUST00000228235	
ENSMUST00000128382	
ENSMUST00000051274	NM_007449
ENSMUST00000134866	
ENSMUST00000128890	
ENSMUST00000137712	
ENSMUST00000189624	
ENSMUST00000136659	
ENSMUST00000205012	
ENSMUST00000228480	
ENSMUST00000142679	
ENSMUST00000188868	
ENSMUST00000197133	
ENSMUST00000215972	
ENSMUST00000034910	NM_027150
ENSMUST00000136826	
ENSMUST00000205011	
ENSMUST00000159455	
ENSMUST00000228170	
ENSMUST00000222385	
ENSMUST00000123205	
ENSMUST00000133664	
ENSMUST00000220471	
ENSMUST00000071304	NM_053233
ENSMUST00000190101	
ENSMUST00000091884	NM_134134
ENSMUST00000128914	
ENSMUST00000138645	
ENSMUST00000186756	
ENSMUST00000150572	
ENSMUST00000222751	
ENSMUST00000099869	NM_146767
ENSMUST00000032180	NM_009527
ENSMUST00000190936	
ENSMUST00000173514	NM_010743
ENSMUST00000222122	
ENSMUST00000111113	NM_001159527
ENSMUST00000112630	NM_001195229
ENSMUST00000184848	NM_001368988
ENSMUST00000194100	
ENSMUST00000222272	
ENSMUST00000137515	
ENSMUST00000187787	
ENSMUST00000133092	
ENSMUST00000178571	
ENSMUST00000186089	
ENSMUST00000134355	
ENSMUST00000063317	NM_001009545
ENSMUST00000228064	NM_017389
ENSMUST00000053043	
ENSMUST00000145547	
ENSMUST00000132936	
ENSMUST00000129191	
ENSMUST00000221154	
ENSMUST00000151682	
ENSMUST00000188850	
ENSMUST00000189183	
ENSMUST00000148498	
ENSMUST00000049559	NM_001017422
ENSMUST00000137200	
ENSMUST00000123213	
ENSMUST00000216363	
ENSMUST00000213295	
ENSMUST00000145894	
ENSMUST00000161019	
ENSMUST00000213719	
ENSMUST00000187021	
ENSMUST00000187114	
ENSMUST00000217220	
ENSMUST00000128774	
ENSMUST00000184415	NM_001368972
ENSMUST00000180266	
ENSMUST00000160873	
ENSMUST00000151921	
ENSMUST00000217169	
ENSMUST00000190822	
ENSMUST00000153836	
ENSMUST00000159735	
ENSMUST00000034115	NM_138944
ENSMUST00000142622	
ENSMUST00000019354	NM_007510
ENSMUST00000184322	NM_001368961
ENSMUST00000136635	
ENSMUST00000186099	
ENSMUST00000235236	
ENSMUST00000061936	NM_053113
ENSMUST00000190662	
ENSMUST00000178811	
ENSMUST00000127078	
ENSMUST00000185039	NM_001368985
ENSMUST00000189927	
ENSMUST00000040846	
ENSMUST00000235480	NM_178277
ENSMUST00000203783	
ENSMUST00000143651	
ENSMUST00000128819	
ENSMUST00000189657	
ENSMUST00000030154	NM_025539
ENSMUST00000022718	NM_001136061
ENSMUST00000136625	
ENSMUST00000189985	
ENSMUST00000188369	
ENSMUST00000125165	
ENSMUST00000220658	
ENSMUST00000103441	
ENSMUST00000191152	
ENSMUST00000183686	
ENSMUST00000209804	
ENSMUST00000227528	
ENSMUST00000125437	
ENSMUST00000236068	
ENSMUST00000203432	
ENSMUST00000227824	NM_001276296
ENSMUST00000222175	
ENSMUST00000139356	
ENSMUST00000190405	
ENSMUST00000134117	
ENSMUST00000183955	
ENSMUST00000106685	NM_008184
ENSMUST00000186862	
ENSMUST00000220976	
ENSMUST00000237101	
ENSMUST00000188828	
ENSMUST00000205049	
ENSMUST00000133302	
ENSMUST00000123102	
ENSMUST00000179981	
ENSMUST00000184006	
ENSMUST00000172237	NM_007904
ENSMUST00000139429	
ENSMUST00000190838	
ENSMUST00000155156	
ENSMUST00000153261	
ENSMUST00000132319	
ENSMUST00000184138	
ENSMUST00000215978	
ENSMUST00000129920	
ENSMUST00000139891	
ENSMUST00000106684	
ENSMUST00000207112	
ENSMUST00000184316	
ENSMUST00000204699	
ENSMUST00000194728	
ENSMUST00000120029	
ENSMUST00000140239	NM_138647
ENSMUST00000146438	
ENSMUST00000099868	NM_001011825
ENSMUST00000106255	NM_001358036
ENSMUST00000106255	NM_007598
ENSMUST00000054920	NM_001085515
ENSMUST00000123951	
ENSMUST00000237443	
ENSMUST00000145971	
ENSMUST00000120223	
ENSMUST00000106683	
ENSMUST00000085109	NM_001364378
ENSMUST00000085109	NM_029553
ENSMUST00000214645	
ENSMUST00000140217	
ENSMUST00000021676	NM_021446
ENSMUST00000237535	
ENSMUST00000209570	
ENSMUST00000136862	
ENSMUST00000149596	
ENSMUST00000226199	
ENSMUST00000144737	
ENSMUST00000149830	
ENSMUST00000155926	
ENSMUST00000235663	
ENSMUST00000039380	NM_001010937
ENSMUST00000039380	NM_001271663
ENSMUST00000156639	
ENSMUST00000119129	
ENSMUST00000228450	
ENSMUST00000097655	NM_001167777
ENSMUST00000216211	
ENSMUST00000155482	
ENSMUST00000237498	
ENSMUST00000131681	
ENSMUST00000038522	NM_032008
ENSMUST00000082034	NM_025949
ENSMUST00000224544	
ENSMUST00000154652	
ENSMUST00000153113	
ENSMUST00000124311	
ENSMUST00000136257	
ENSMUST00000194770	
ENSMUST00000069533	
ENSMUST00000170893	NM_001204916
ENSMUST00000168952	
ENSMUST00000106681	
ENSMUST00000184106	
ENSMUST00000079146	NM_198311
ENSMUST00000148323	
ENSMUST00000160703	
ENSMUST00000022057	NM_182839
ENSMUST00000184944	
ENSMUST00000180915	
ENSMUST00000223313	
ENSMUST00000049245	NM_001252089
ENSMUST00000049245	NM_009033
ENSMUST00000127264	
ENSMUST00000015800	NM_031165
ENSMUST00000142331	
ENSMUST00000183350	
ENSMUST00000228770	
ENSMUST00000106257	NM_001358035
ENSMUST00000106257	NM_001301067
ENSMUST00000227414	
ENSMUST00000162931	
ENSMUST00000110020	
ENSMUST00000215318	
ENSMUST00000106680	
ENSMUST00000122987	
ENSMUST00000204812	
ENSMUST00000188754	
ENSMUST00000211719	
ENSMUST00000042842	NM_021339
ENSMUST00000142723	
ENSMUST00000223023	
ENSMUST00000021665	NM_007701
ENSMUST00000128485	
ENSMUST00000184263	
ENSMUST00000207967	
ENSMUST00000124241	
ENSMUST00000132878	
ENSMUST00000185452	
ENSMUST00000207501	
ENSMUST00000118086	
ENSMUST00000151041	
ENSMUST00000053086	NM_174885
ENSMUST00000208946	
ENSMUST00000143877	
ENSMUST00000222423	
ENSMUST00000192276	
ENSMUST00000149936	
ENSMUST00000021607	NM_011175
ENSMUST00000132484	NM_001165998
ENSMUST00000132484	NM_029773
ENSMUST00000132484	NM_001165997
ENSMUST00000140783	
ENSMUST00000228344	
ENSMUST00000208460	
ENSMUST00000148694	
ENSMUST00000207669	
ENSMUST00000169934	NM_001301427
ENSMUST00000202955	
ENSMUST00000150919	
ENSMUST00000205074	
ENSMUST00000186974	
ENSMUST00000203696	
ENSMUST00000153847	
ENSMUST00000153722	
ENSMUST00000178258	NM_001198871
ENSMUST00000186782	
ENSMUST00000124514	
ENSMUST00000193324	
ENSMUST00000208485	
ENSMUST00000146499	
ENSMUST00000112682	NM_001081048
ENSMUST00000207671	
ENSMUST00000121643	
ENSMUST00000042468	NM_023483
ENSMUST00000179170	
ENSMUST00000185320	
ENSMUST00000223356	
ENSMUST00000165819	NM_001163282
ENSMUST00000188968	
ENSMUST00000140984	
ENSMUST00000228121	
ENSMUST00000225618	
ENSMUST00000164933	
ENSMUST00000223277	
ENSMUST00000207413	
ENSMUST00000203924	
ENSMUST00000138895	
ENSMUST00000207352	
ENSMUST00000223699	
ENSMUST00000228571	
ENSMUST00000177546	
ENSMUST00000217665	
ENSMUST00000214524	
ENSMUST00000117870	
ENSMUST00000021860	NM_010745
ENSMUST00000028110	
ENSMUST00000168255	
ENSMUST00000215636	
ENSMUST00000117557	NM_001364480
ENSMUST00000207684	NM_008107
ENSMUST00000124996	NM_001110515
ENSMUST00000139298	
ENSMUST00000170946	
ENSMUST00000225716	
ENSMUST00000207080	
ENSMUST00000132827	
ENSMUST00000217650	
ENSMUST00000042576	NM_001311073
ENSMUST00000207517	
ENSMUST00000195415	
ENSMUST00000133964	
ENSMUST00000213781	
ENSMUST00000176894	
ENSMUST00000136290	
ENSMUST00000127699	
ENSMUST00000176682	
ENSMUST00000195468	
ENSMUST00000099867	NM_146752
ENSMUST00000203752	
ENSMUST00000147632	NM_001101430
ENSMUST00000215526	
ENSMUST00000123843	
ENSMUST00000176238	
ENSMUST00000103442	
ENSMUST00000177142	
ENSMUST00000117500	
ENSMUST00000177022	
ENSMUST00000226866	
ENSMUST00000176160	
ENSMUST00000019987	NM_134000
ENSMUST00000171395	
ENSMUST00000227581	
ENSMUST00000120966	
ENSMUST00000129693	
ENSMUST00000073384	NM_001101579
ENSMUST00000034079	NM_172757
ENSMUST00000074248	NM_013781
ENSMUST00000131629	
ENSMUST00000130665	
ENSMUST00000156016	
ENSMUST00000121949	
ENSMUST00000155945	
ENSMUST00000124133	
ENSMUST00000091197	NM_012011
ENSMUST00000146946	
ENSMUST00000130425	
ENSMUST00000161909	
ENSMUST00000113242	NM_001252547
ENSMUST00000131682	
ENSMUST00000199659	NM_177855
ENSMUST00000121512	
ENSMUST00000121991	
ENSMUST00000113027	NM_001254761
ENSMUST00000137452	
ENSMUST00000118256	
ENSMUST00000173971	
ENSMUST00000042755	NM_007423
ENSMUST00000141670	
ENSMUST00000117947	
ENSMUST00000118174	NM_172992
ENSMUST00000226342	
ENSMUST00000190873	
ENSMUST00000200693	
ENSMUST00000197374	
ENSMUST00000131101	
ENSMUST00000181413	
ENSMUST00000137006	
ENSMUST00000221484	
ENSMUST00000153194	
ENSMUST00000113026	NM_023270
ENSMUST00000139563	
ENSMUST00000222966	
ENSMUST00000227419	
ENSMUST00000201061	
ENSMUST00000113804	
ENSMUST00000222367	
ENSMUST00000200728	
ENSMUST00000228011	
ENSMUST00000029393	
ENSMUST00000195460	
ENSMUST00000220999	
ENSMUST00000233151	
ENSMUST00000113029	
ENSMUST00000208003	
ENSMUST00000043359	NM_053124
ENSMUST00000096913	NM_001136476
ENSMUST00000202209	
ENSMUST00000133784	
ENSMUST00000227537	
ENSMUST00000124431	
ENSMUST00000219235	
ENSMUST00000040234	NM_199033
ENSMUST00000142620	
ENSMUST00000181429	
ENSMUST00000118789	
ENSMUST00000228362	NM_001253766
ENSMUST00000171679	NM_001011813
ENSMUST00000148961	
ENSMUST00000144680	
ENSMUST00000040325	
ENSMUST00000154445	
ENSMUST00000227767	NM_001281794
ENSMUST00000154556	
ENSMUST00000164225	
ENSMUST00000222873	
ENSMUST00000174813	
ENSMUST00000139083	
ENSMUST00000123359	
ENSMUST00000233889	
ENSMUST00000122807	
ENSMUST00000134820	
ENSMUST00000139325	
ENSMUST00000054855	NM_001001492
ENSMUST00000138200	
ENSMUST00000227820	
ENSMUST00000185395	
ENSMUST00000142470	
ENSMUST00000074808	
ENSMUST00000140147	
ENSMUST00000136183	
ENSMUST00000149383	
ENSMUST00000074729	NM_001081336
ENSMUST00000150277	
ENSMUST00000040622	NM_028808
ENSMUST00000143520	
ENSMUST00000140110	
ENSMUST00000156044	
ENSMUST00000235666	
ENSMUST00000183537	
ENSMUST00000148455	
ENSMUST00000183728	
ENSMUST00000177214	
ENSMUST00000197841	NM_001287124
ENSMUST00000202130	
ENSMUST00000022246	NM_008002
ENSMUST00000030886	NM_001025365
ENSMUST00000182768	
ENSMUST00000187820	
ENSMUST00000173709	
ENSMUST00000217131	
ENSMUST00000209549	
ENSMUST00000172710	
ENSMUST00000061506	NM_177368
ENSMUST00000096170	NM_001013816
ENSMUST00000146674	
ENSMUST00000182259	
ENSMUST00000043374	NM_133485
ENSMUST00000073150	NM_033602
ENSMUST00000208970	
ENSMUST00000128103	
ENSMUST00000090701	NM_146919
ENSMUST00000034561	NM_133981
ENSMUST00000183066	
ENSMUST00000217573	
ENSMUST00000147997	
ENSMUST00000219487	
ENSMUST00000050493	
ENSMUST00000183054	
ENSMUST00000022358	NM_027996
ENSMUST00000133441	
ENSMUST00000174025	
ENSMUST00000123331	
ENSMUST00000187817	
ENSMUST00000048043	NM_175484
ENSMUST00000182325	
ENSMUST00000065220	NM_001287120
ENSMUST00000065220	NM_001008497
ENSMUST00000065220	NM_133200
ENSMUST00000173034	
ENSMUST00000179941	
ENSMUST00000167617	
ENSMUST00000188485	
ENSMUST00000029421	NM_008987
ENSMUST00000191650	
ENSMUST00000224751	NM_001252081
ENSMUST00000174673	
ENSMUST00000226828	
ENSMUST00000143691	
ENSMUST00000130865	
ENSMUST00000131981	
ENSMUST00000187478	
ENSMUST00000165915	
ENSMUST00000161565	
ENSMUST00000196081	NM_001287119
ENSMUST00000182521	
ENSMUST00000120549	
ENSMUST00000164246	
ENSMUST00000139741	
ENSMUST00000182865	
ENSMUST00000162073	
ENSMUST00000226513	
ENSMUST00000015877	NM_007604
ENSMUST00000161175	
ENSMUST00000223840	NM_001252082
ENSMUST00000119975	
ENSMUST00000181619	
ENSMUST00000188959	
ENSMUST00000193942	
ENSMUST00000180377	
ENSMUST00000151604	
ENSMUST00000217855	
ENSMUST00000159576	
ENSMUST00000168807	NM_001105073
ENSMUST00000228456	
ENSMUST00000156701	
ENSMUST00000224165	
ENSMUST00000183079	
ENSMUST00000174439	
ENSMUST00000227539	
ENSMUST00000219546	
ENSMUST00000192618	
ENSMUST00000226260	
ENSMUST00000136771	
ENSMUST00000044556	NM_146252
ENSMUST00000193208	
ENSMUST00000021837	NM_001164524
ENSMUST00000227362	
ENSMUST00000162363	
ENSMUST00000173171	
ENSMUST00000226481	
ENSMUST00000045142	NM_018761
ENSMUST00000156374	
ENSMUST00000209938	
ENSMUST00000183245	
ENSMUST00000224129	
ENSMUST00000162442	
ENSMUST00000186192	
ENSMUST00000150879	
ENSMUST00000182471	
ENSMUST00000019896	NM_027391
ENSMUST00000130606	
ENSMUST00000141534	
ENSMUST00000228519	
ENSMUST00000177320	
ENSMUST00000224309	
ENSMUST00000123379	
ENSMUST00000182756	
ENSMUST00000152005	
ENSMUST00000096313	NM_001081499
ENSMUST00000225332	
ENSMUST00000141745	
ENSMUST00000141166	
ENSMUST00000162998	
ENSMUST00000225715	
ENSMUST00000072312	NM_001013024
ENSMUST00000175728	
ENSMUST00000081029	
ENSMUST00000091112	
ENSMUST00000174081	
ENSMUST00000180917	
ENSMUST00000186816	
ENSMUST00000142592	
ENSMUST00000125142	
ENSMUST00000114904	NM_001356394
ENSMUST00000114904	NM_001081123
ENSMUST00000182286	
ENSMUST00000110284	NM_011453
ENSMUST00000037828	NM_145554
ENSMUST00000219747	
ENSMUST00000218706	
ENSMUST00000161200	
ENSMUST00000123430	
ENSMUST00000205100	
ENSMUST00000108228	
ENSMUST00000060212	NM_001330198
ENSMUST00000131261	
ENSMUST00000223952	
ENSMUST00000182537	
ENSMUST00000160167	
ENSMUST00000197220	NM_001287121
ENSMUST00000197220	NM_001287123
ENSMUST00000197220	NM_001287122
ENSMUST00000170249	
ENSMUST00000162596	
ENSMUST00000042444	
ENSMUST00000135897	
ENSMUST00000148479	
ENSMUST00000061289	NM_146308
ENSMUST00000134013	
ENSMUST00000182957	
ENSMUST00000219124	
ENSMUST00000172481	
ENSMUST00000227437	
ENSMUST00000130558	
ENSMUST00000172304	
ENSMUST00000140678	
ENSMUST00000121465	NM_025799
ENSMUST00000228432	
ENSMUST00000134754	
ENSMUST00000124443	
ENSMUST00000226595	
ENSMUST00000200358	
ENSMUST00000129789	
ENSMUST00000169014	
ENSMUST00000225582	NM_206974
ENSMUST00000119910	
ENSMUST00000156769	
ENSMUST00000161364	
ENSMUST00000162079	
ENSMUST00000141253	
ENSMUST00000186546	
ENSMUST00000132324	
ENSMUST00000198838	
ENSMUST00000162862	
ENSMUST00000081074	NM_177705
ENSMUST00000145794	
ENSMUST00000186267	
ENSMUST00000119937	
ENSMUST00000099501	NM_001142701
ENSMUST00000127908	
ENSMUST00000151128	
ENSMUST00000150048	
ENSMUST00000042290	NM_010582
ENSMUST00000156967	
ENSMUST00000138528	
ENSMUST00000219067	
ENSMUST00000218390	
ENSMUST00000132764	
ENSMUST00000166466	
ENSMUST00000219317	
ENSMUST00000226341	
ENSMUST00000200673	
ENSMUST00000232485	
ENSMUST00000132784	
ENSMUST00000051184	NM_001039105
ENSMUST00000161721	
ENSMUST00000155809	
ENSMUST00000186824	
ENSMUST00000095097	NM_183298
ENSMUST00000219169	
ENSMUST00000107612	
ENSMUST00000117443	
ENSMUST00000219490	
ENSMUST00000123699	
ENSMUST00000177200	
ENSMUST00000105229	NM_001042580
ENSMUST00000105229	NM_001282966
ENSMUST00000196716	
ENSMUST00000040729	NM_011930
ENSMUST00000168738	
ENSMUST00000223782	
ENSMUST00000217047	
ENSMUST00000113124	
ENSMUST00000117248	
ENSMUST00000228816	
ENSMUST00000113123	NM_001290626
ENSMUST00000154511	
ENSMUST00000225743	
ENSMUST00000195332	
ENSMUST00000189917	
ENSMUST00000199833	
ENSMUST00000178962	
ENSMUST00000136308	
ENSMUST00000134915	
ENSMUST00000118054	
ENSMUST00000123933	
ENSMUST00000220308	
ENSMUST00000192342	
ENSMUST00000225010	
ENSMUST00000042391	NM_198675
ENSMUST00000190842	
ENSMUST00000200095	NM_001302203
ENSMUST00000147337	NM_177345
ENSMUST00000215817	NM_030680
ENSMUST00000210657	
